lr,loss_train,epoch,step,loss_val_nll,loss_val_mse
4.155649367021397e-05,8.661202430725098,1,1963,,
4.155649367021397e-05,6.157114028930664,1,1964,,
4.155649367021397e-05,6.62712287902832,1,1965,,
4.155649367021397e-05,6.230534553527832,1,1966,,
4.155649367021397e-05,8.495040893554688,1,1967,,
4.155649367021397e-05,5.7120232582092285,1,1968,,
4.155649367021397e-05,6.379053115844727,1,1969,,
4.155649367021397e-05,8.395098686218262,1,1970,,
4.155649367021397e-05,6.169370174407959,1,1971,,
4.155649367021397e-05,6.685541152954102,1,1972,,
4.155649367021397e-05,8.055815696716309,1,1973,,
4.155649367021397e-05,5.7031426429748535,1,1974,,
4.155649367021397e-05,5.579791069030762,1,1975,,
4.155649367021397e-05,5.369722843170166,1,1976,,
4.155649367021397e-05,6.057340145111084,1,1977,,
4.155649367021397e-05,5.185394763946533,1,1978,,
4.155649367021397e-05,5.77038049697876,1,1979,,
4.155649367021397e-05,5.675234317779541,1,1980,,
4.155649367021397e-05,4.749270439147949,1,1981,,
4.155649367021397e-05,7.46051025390625,1,1982,,
4.155649367021397e-05,4.798043727874756,1,1983,,
4.155649367021397e-05,7.23104190826416,1,1984,,
4.155649367021397e-05,5.0093560218811035,1,1985,,
4.155649367021397e-05,6.189065933227539,1,1986,,
4.155649367021397e-05,7.60905122756958,1,1987,,
4.155649367021397e-05,6.3057541847229,1,1988,,
4.155649367021397e-05,6.530955791473389,1,1989,,
4.155649367021397e-05,8.281142234802246,1,1990,,
4.155649367021397e-05,6.634875297546387,1,1991,,
4.155649367021397e-05,7.633584022521973,1,1992,,
4.155649367021397e-05,7.734033107757568,1,1993,,
4.155649367021397e-05,6.731591701507568,1,1994,,
4.155649367021397e-05,8.063833236694336,1,1995,,
4.155649367021397e-05,5.153327941894531,1,1996,,
4.155649367021397e-05,6.7231669425964355,1,1997,,
4.155649367021397e-05,6.6455817222595215,1,1998,,
4.155649367021397e-05,6.503515243530273,1,1999,,
4.155649367021397e-05,7.296574592590332,1,2000,,
4.155649367021397e-05,6.263591289520264,1,2001,,
4.155649367021397e-05,5.42804479598999,1,2002,,
4.155649367021397e-05,6.528497219085693,1,2003,,
4.155649367021397e-05,5.896058082580566,1,2004,,
4.155649367021397e-05,8.785261154174805,1,2005,,
4.155649367021397e-05,8.36251163482666,1,2006,,
4.155649367021397e-05,7.325071334838867,1,2007,,
4.155649367021397e-05,6.692480087280273,1,2008,,
4.155649367021397e-05,6.09303617477417,1,2009,,
4.155649367021397e-05,6.062379837036133,1,2010,,
4.155649367021397e-05,5.185758113861084,1,2011,,
4.155649367021397e-05,5.800637245178223,1,2012,,
4.155649367021397e-05,4.613541126251221,1,2013,,
4.155649367021397e-05,6.1605730056762695,1,2014,,
4.155649367021397e-05,5.462117671966553,1,2015,,
4.155649367021397e-05,6.258003234863281,1,2016,,
4.155649367021397e-05,6.475230693817139,1,2017,,
4.155649367021397e-05,5.038612365722656,1,2018,,
4.155649367021397e-05,4.375380039215088,1,2019,,
4.155649367021397e-05,5.263111591339111,1,2020,,
4.155649367021397e-05,5.773069381713867,1,2021,,
4.155649367021397e-05,5.535747051239014,1,2022,,
4.155649367021397e-05,6.975991249084473,1,2023,,
4.155649367021397e-05,6.542435169219971,1,2024,,
4.155649367021397e-05,5.509214401245117,1,2025,,
4.155649367021397e-05,7.056233882904053,1,2026,,
4.155649367021397e-05,5.274309158325195,1,2027,,
4.155649367021397e-05,7.537096977233887,1,2028,,
4.155649367021397e-05,4.655923843383789,1,2029,,
4.155649367021397e-05,4.295843601226807,1,2030,,
4.155649367021397e-05,4.816354274749756,1,2031,,
4.155649367021397e-05,4.255464553833008,1,2032,,
4.155649367021397e-05,5.448907375335693,1,2033,,
4.155649367021397e-05,3.8180699348449707,1,2034,,
4.155649367021397e-05,6.198891639709473,1,2035,,
4.155649367021397e-05,6.2814226150512695,1,2036,,
4.155649367021397e-05,6.177972316741943,1,2037,,
4.155649367021397e-05,6.283168792724609,1,2038,,
4.155649367021397e-05,4.777745246887207,1,2039,,
4.155649367021397e-05,6.386316776275635,1,2040,,
4.155649367021397e-05,4.599304676055908,1,2041,,
4.155649367021397e-05,6.0674729347229,1,2042,,
4.155649367021397e-05,7.042540550231934,1,2043,,
4.155649367021397e-05,5.854061126708984,1,2044,,
4.155649367021397e-05,7.070926189422607,1,2045,,
4.155649367021397e-05,7.147067546844482,1,2046,,
4.155649367021397e-05,6.371373176574707,1,2047,,
4.155649367021397e-05,4.572937488555908,1,2048,,
4.155649367021397e-05,5.641524314880371,1,2049,,
4.155649367021397e-05,5.4812517166137695,1,2050,,
4.155649367021397e-05,6.029886245727539,1,2051,,
4.155649367021397e-05,5.256468296051025,1,2052,,
4.155649367021397e-05,5.904619216918945,1,2053,,
4.155649367021397e-05,6.422922611236572,1,2054,,
4.155649367021397e-05,5.761088848114014,1,2055,,
4.155649367021397e-05,4.53994607925415,1,2056,,
4.155649367021397e-05,3.9891176223754883,1,2057,,
4.155649367021397e-05,5.739114761352539,1,2058,,
4.155649367021397e-05,3.896731376647949,1,2059,,
4.155649367021397e-05,4.614053726196289,1,2060,,
4.155649367021397e-05,5.207144737243652,1,2061,,
4.155649367021397e-05,3.8339788913726807,1,2062,,
4.155649367021397e-05,5.776069641113281,1,2063,,
4.155649367021397e-05,6.127200603485107,1,2064,,
4.155649367021397e-05,5.43501615524292,1,2065,,
4.155649367021397e-05,5.286412239074707,1,2066,,
4.155649367021397e-05,4.862212181091309,1,2067,,
4.155649367021397e-05,4.819569110870361,1,2068,,
4.155649367021397e-05,5.735279560089111,1,2069,,
4.155649367021397e-05,5.697428226470947,1,2070,,
4.155649367021397e-05,3.5290310382843018,1,2071,,
4.155649367021397e-05,4.378294467926025,1,2072,,
4.155649367021397e-05,5.851949214935303,1,2073,,
4.155649367021397e-05,5.972963809967041,1,2074,,
4.155649367021397e-05,4.330921649932861,1,2075,,
4.155649367021397e-05,5.910523414611816,1,2076,,
4.155649367021397e-05,4.644025802612305,1,2077,,
4.155649367021397e-05,4.592988967895508,1,2078,,
4.155649367021397e-05,3.420989990234375,1,2079,,
4.155649367021397e-05,3.868215799331665,1,2080,,
4.155649367021397e-05,6.495704174041748,1,2081,,
4.155649367021397e-05,5.104091644287109,1,2082,,
4.155649367021397e-05,5.680054664611816,1,2083,,
4.155649367021397e-05,6.017558574676514,1,2084,,
4.155649367021397e-05,3.3528923988342285,1,2085,,
4.155649367021397e-05,4.436448097229004,1,2086,,
4.155649367021397e-05,5.6668381690979,1,2087,,
4.155649367021397e-05,5.001771926879883,1,2088,,
4.155649367021397e-05,4.906705379486084,1,2089,,
4.155649367021397e-05,5.062082290649414,1,2090,,
4.155649367021397e-05,3.6210315227508545,1,2091,,
4.155649367021397e-05,6.686690330505371,1,2092,,
4.155649367021397e-05,4.015145778656006,1,2093,,
4.155649367021397e-05,5.3451385498046875,1,2094,,
4.155649367021397e-05,4.585232257843018,1,2095,,
4.155649367021397e-05,5.8692193031311035,1,2096,,
4.155649367021397e-05,4.036892890930176,1,2097,,
4.155649367021397e-05,3.8809802532196045,1,2098,,
4.155649367021397e-05,4.984808921813965,1,2099,,
4.155649367021397e-05,4.259345531463623,1,2100,,
4.155649367021397e-05,4.666274070739746,1,2101,,
4.155649367021397e-05,4.570618629455566,1,2102,,
4.155649367021397e-05,3.9501655101776123,1,2103,,
4.155649367021397e-05,4.503243923187256,1,2104,,
4.155649367021397e-05,5.857917785644531,1,2105,,
4.155649367021397e-05,4.391254901885986,1,2106,,
4.155649367021397e-05,4.371293067932129,1,2107,,
4.155649367021397e-05,4.119619369506836,1,2108,,
4.155649367021397e-05,4.297863483428955,1,2109,,
4.155649367021397e-05,3.8230693340301514,1,2110,,
4.155649367021397e-05,4.962769031524658,1,2111,,
4.155649367021397e-05,3.176255941390991,1,2112,,
4.155649367021397e-05,4.557085990905762,1,2113,,
4.155649367021397e-05,3.422008991241455,1,2114,,
4.155649367021397e-05,5.676677227020264,1,2115,,
4.155649367021397e-05,3.93951153755188,1,2116,,
4.155649367021397e-05,4.7278547286987305,1,2117,,
4.155649367021397e-05,3.8026123046875,1,2118,,
4.155649367021397e-05,4.710296154022217,1,2119,,
4.155649367021397e-05,3.47062349319458,1,2120,,
4.155649367021397e-05,4.228286266326904,1,2121,,
4.155649367021397e-05,4.131242752075195,1,2122,,
4.155649367021397e-05,3.99832820892334,1,2123,,
4.155649367021397e-05,4.648160457611084,1,2124,,
4.155649367021397e-05,3.7681725025177,1,2125,,
4.155649367021397e-05,4.246441841125488,1,2126,,
4.155649367021397e-05,3.318150281906128,1,2127,,
4.155649367021397e-05,4.536002159118652,1,2128,,
4.155649367021397e-05,4.175044059753418,1,2129,,
4.155649367021397e-05,6.018686294555664,1,2130,,
4.155649367021397e-05,3.975276470184326,1,2131,,
4.155649367021397e-05,4.933652400970459,1,2132,,
4.155649367021397e-05,4.375914096832275,1,2133,,
4.155649367021397e-05,4.043154239654541,1,2134,,
4.155649367021397e-05,3.5484941005706787,1,2135,,
4.155649367021397e-05,3.744382858276367,1,2136,,
4.155649367021397e-05,3.5061757564544678,1,2137,,
4.155649367021397e-05,4.365911960601807,1,2138,,
4.155649367021397e-05,4.7889084815979,1,2139,,
4.155649367021397e-05,3.1863503456115723,1,2140,,
4.155649367021397e-05,3.726088523864746,1,2141,,
4.155649367021397e-05,3.639238119125366,1,2142,,
4.155649367021397e-05,3.872699499130249,1,2143,,
4.155649367021397e-05,4.100136756896973,1,2144,,
4.155649367021397e-05,3.425151824951172,1,2145,,
4.155649367021397e-05,5.4297051429748535,1,2146,,
4.155649367021397e-05,4.791874885559082,1,2147,,
4.155649367021397e-05,3.095003604888916,1,2148,,
4.155649367021397e-05,3.679687023162842,1,2149,,
4.155649367021397e-05,3.2102558612823486,1,2150,,
4.155649367021397e-05,3.600337505340576,1,2151,,
4.155649367021397e-05,3.2927637100219727,1,2152,,
4.155649367021397e-05,3.874222993850708,1,2153,,
4.155649367021397e-05,4.544723033905029,1,2154,,
4.155649367021397e-05,2.692854166030884,1,2155,,
4.155649367021397e-05,2.9040606021881104,1,2156,,
4.155649367021397e-05,3.884418249130249,1,2157,,
4.155649367021397e-05,3.3334436416625977,1,2158,,
4.155649367021397e-05,3.5046839714050293,1,2159,,
4.155649367021397e-05,3.2944462299346924,1,2160,,
4.155649367021397e-05,4.044772624969482,1,2161,,
4.155649367021397e-05,4.05267333984375,1,2162,,
4.155649367021397e-05,3.7475011348724365,1,2163,,
4.155649367021397e-05,3.868648052215576,1,2164,,
4.155649367021397e-05,3.496649742126465,1,2165,,
4.155649367021397e-05,3.5648679733276367,1,2166,,
4.155649367021397e-05,3.0871260166168213,1,2167,,
4.155649367021397e-05,3.6839239597320557,1,2168,,
4.155649367021397e-05,3.542165994644165,1,2169,,
4.155649367021397e-05,3.4718315601348877,1,2170,,
4.155649367021397e-05,3.3775389194488525,1,2171,,
4.155649367021397e-05,3.568693161010742,1,2172,,
4.155649367021397e-05,4.448033809661865,1,2173,,
4.155649367021397e-05,3.006422281265259,1,2174,,
4.155649367021397e-05,2.413987398147583,1,2175,,
4.155649367021397e-05,3.1187515258789062,1,2176,,
4.155649367021397e-05,3.3571043014526367,1,2177,,
4.155649367021397e-05,3.4440624713897705,1,2178,,
4.155649367021397e-05,4.4514360427856445,1,2179,,
4.155649367021397e-05,2.8412861824035645,1,2180,,
4.155649367021397e-05,2.561777353286743,1,2181,,
4.155649367021397e-05,3.8878014087677,1,2182,,
4.155649367021397e-05,3.96909761428833,1,2183,,
4.155649367021397e-05,3.201355457305908,1,2184,,
4.155649367021397e-05,3.3609728813171387,1,2185,,
4.155649367021397e-05,3.1988415718078613,1,2186,,
4.155649367021397e-05,3.1014561653137207,1,2187,,
4.155649367021397e-05,2.8734686374664307,1,2188,,
4.155649367021397e-05,2.981029510498047,1,2189,,
4.155649367021397e-05,2.952444314956665,1,2190,,
4.155649367021397e-05,3.3985655307769775,1,2191,,
4.155649367021397e-05,2.989842414855957,1,2192,,
4.155649367021397e-05,2.830765724182129,1,2193,,
4.155649367021397e-05,3.1789205074310303,1,2194,,
4.155649367021397e-05,3.0275514125823975,1,2195,,
4.155649367021397e-05,2.684375524520874,1,2196,,
4.155649367021397e-05,2.6596519947052,1,2197,,
4.155649367021397e-05,2.6258749961853027,1,2198,,
4.155649367021397e-05,2.6653923988342285,1,2199,,
4.155649367021397e-05,2.97379994392395,1,2200,,
4.155649367021397e-05,3.0071544647216797,1,2201,,
4.155649367021397e-05,3.813218355178833,1,2202,,
4.155649367021397e-05,2.335808277130127,1,2203,,
4.155649367021397e-05,2.9789743423461914,1,2204,,
4.155649367021397e-05,3.1596484184265137,1,2205,,
4.155649367021397e-05,3.137120246887207,1,2206,,
4.155649367021397e-05,2.650796413421631,1,2207,,
4.155649367021397e-05,2.8598155975341797,1,2208,,
4.155649367021397e-05,2.5373919010162354,1,2209,,
4.155649367021397e-05,2.345540761947632,1,2210,,
4.155649367021397e-05,3.418184757232666,1,2211,,
4.155649367021397e-05,2.676682949066162,1,2212,,
4.155649367021397e-05,2.9283905029296875,1,2213,,
4.155649367021397e-05,2.6346676349639893,1,2214,,
4.155649367021397e-05,3.5149526596069336,1,2215,,
4.155649367021397e-05,2.926124095916748,1,2216,,
4.155649367021397e-05,2.3164761066436768,1,2217,,
4.155649367021397e-05,3.1930742263793945,1,2218,,
4.155649367021397e-05,2.9724485874176025,1,2219,,
4.155649367021397e-05,3.530698537826538,1,2220,,
4.155649367021397e-05,2.7161004543304443,1,2221,,
4.155649367021397e-05,2.926224708557129,1,2222,,
4.155649367021397e-05,2.480154037475586,1,2223,,
4.155649367021397e-05,3.934746026992798,1,2224,,
4.155649367021397e-05,2.852661609649658,1,2225,,
4.155649367021397e-05,2.9057817459106445,1,2226,,
4.155649367021397e-05,2.562453508377075,1,2227,,
4.155649367021397e-05,3.7426226139068604,1,2228,,
4.155649367021397e-05,3.648022174835205,1,2229,,
4.155649367021397e-05,2.6413192749023438,1,2230,,
4.155649367021397e-05,2.895379066467285,1,2231,,
4.155649367021397e-05,3.422046184539795,1,2232,,
4.155649367021397e-05,2.3165597915649414,1,2233,,
4.155649367021397e-05,3.1587233543395996,1,2234,,
4.155649367021397e-05,2.310986042022705,1,2235,,
4.155649367021397e-05,3.4470601081848145,1,2236,,
4.155649367021397e-05,3.1387410163879395,1,2237,,
4.155649367021397e-05,2.4612014293670654,1,2238,,
4.155649367021397e-05,3.134472608566284,1,2239,,
4.155649367021397e-05,2.816645860671997,1,2240,,
4.155649367021397e-05,2.333313465118408,1,2241,,
4.155649367021397e-05,2.3855040073394775,1,2242,,
4.155649367021397e-05,2.862409830093384,1,2243,,
4.155649367021397e-05,2.5831451416015625,1,2244,,
4.155649367021397e-05,2.024355411529541,1,2245,,
4.155649367021397e-05,2.797351360321045,1,2246,,
4.155649367021397e-05,2.4909000396728516,1,2247,,
4.155649367021397e-05,2.476229190826416,1,2248,,
4.155649367021397e-05,2.75386643409729,1,2249,,
4.155649367021397e-05,2.741067409515381,1,2250,,
4.155649367021397e-05,2.8417367935180664,1,2251,,
4.155649367021397e-05,2.419501304626465,1,2252,,
4.155649367021397e-05,2.481274366378784,1,2253,,
4.155649367021397e-05,2.2501628398895264,1,2254,,
4.155649367021397e-05,2.670145273208618,1,2255,,
4.155649367021397e-05,1.9674391746520996,1,2256,,
4.155649367021397e-05,2.6178245544433594,1,2257,,
4.155649367021397e-05,1.6719319820404053,1,2258,,
4.155649367021397e-05,2.2328386306762695,1,2259,,
4.155649367021397e-05,2.5757951736450195,1,2260,,
4.155649367021397e-05,2.755511999130249,1,2261,,
4.155649367021397e-05,2.3125362396240234,1,2262,,
4.155649367021397e-05,2.94537091255188,1,2263,,
4.155649367021397e-05,2.947744607925415,1,2264,,
4.155649367021397e-05,2.582566499710083,1,2265,,
4.155649367021397e-05,1.9879703521728516,1,2266,,
4.155649367021397e-05,2.516741991043091,1,2267,,
4.155649367021397e-05,2.3114798069000244,1,2268,,
4.155649367021397e-05,3.264860153198242,1,2269,,
4.155649367021397e-05,2.3008999824523926,1,2270,,
4.155649367021397e-05,2.998899459838867,1,2271,,
4.155649367021397e-05,2.348407745361328,1,2272,,
4.155649367021397e-05,2.335080623626709,1,2273,,
4.155649367021397e-05,2.9650726318359375,1,2274,,
4.155649367021397e-05,2.3502917289733887,1,2275,,
4.155649367021397e-05,2.4701595306396484,1,2276,,
4.155649367021397e-05,2.602964401245117,1,2277,,
4.155649367021397e-05,2.2730462551116943,1,2278,,
4.155649367021397e-05,2.592691659927368,1,2279,,
4.155649367021397e-05,2.329157590866089,1,2280,,
4.155649367021397e-05,2.636387586593628,1,2281,,
4.155649367021397e-05,2.7930803298950195,1,2282,,
4.155649367021397e-05,2.3125860691070557,1,2283,,
4.155649367021397e-05,1.872118592262268,1,2284,,
4.155649367021397e-05,2.29502010345459,1,2285,,
4.155649367021397e-05,2.086456537246704,1,2286,,
4.155649367021397e-05,2.331629514694214,1,2287,,
4.155649367021397e-05,2.1898717880249023,1,2288,,
4.155649367021397e-05,2.253420352935791,1,2289,,
4.155649367021397e-05,1.9134504795074463,1,2290,,
4.155649367021397e-05,1.9573434591293335,1,2291,,
4.155649367021397e-05,2.0670816898345947,1,2292,,
4.155649367021397e-05,2.600553512573242,1,2293,,
4.155649367021397e-05,1.7756502628326416,1,2294,,
4.155649367021397e-05,1.8952425718307495,1,2295,,
4.155649367021397e-05,1.9051308631896973,1,2296,,
4.155649367021397e-05,2.1231038570404053,1,2297,,
4.155649367021397e-05,2.376657247543335,1,2298,,
4.155649367021397e-05,2.345963954925537,1,2299,,
4.155649367021397e-05,2.639803409576416,1,2300,,
4.155649367021397e-05,2.0087344646453857,1,2301,,
4.155649367021397e-05,2.9539616107940674,1,2302,,
4.155649367021397e-05,1.8808752298355103,1,2303,,
4.155649367021397e-05,2.257181406021118,1,2304,,
4.155649367021397e-05,2.6230504512786865,1,2305,,
4.155649367021397e-05,2.6278984546661377,1,2306,,
4.155649367021397e-05,2.3638217449188232,1,2307,,
4.155649367021397e-05,2.787860631942749,1,2308,,
4.155649367021397e-05,2.063779830932617,1,2309,,
4.155649367021397e-05,2.34452748298645,1,2310,,
4.155649367021397e-05,1.9225780963897705,1,2311,,
4.155649367021397e-05,2.0417096614837646,1,2312,,
4.155649367021397e-05,2.7124087810516357,1,2313,,
4.155649367021397e-05,2.680344820022583,1,2314,,
4.155649367021397e-05,1.9374111890792847,1,2315,,
4.155649367021397e-05,2.3345155715942383,1,2316,,
4.155649367021397e-05,2.5326318740844727,1,2317,,
4.155649367021397e-05,1.5757321119308472,1,2318,,
4.155649367021397e-05,2.28383731842041,1,2319,,
4.155649367021397e-05,1.9663821458816528,1,2320,,
4.155649367021397e-05,2.2043721675872803,1,2321,,
4.155649367021397e-05,3.147244453430176,1,2322,,
4.155649367021397e-05,2.0916152000427246,1,2323,,
4.155649367021397e-05,2.08559513092041,1,2324,,
4.155649367021397e-05,2.35597562789917,1,2325,,
4.155649367021397e-05,2.3669848442077637,1,2326,,
4.155649367021397e-05,2.3002395629882812,1,2327,,
4.155649367021397e-05,2.196235418319702,1,2328,,
4.155649367021397e-05,2.5722994804382324,1,2329,,
4.155649367021397e-05,2.0338134765625,1,2330,,
4.155649367021397e-05,2.185920476913452,1,2331,,
4.155649367021397e-05,3.013028383255005,1,2332,,
4.155649367021397e-05,1.8540416955947876,1,2333,,
4.155649367021397e-05,2.4095287322998047,1,2334,,
4.155649367021397e-05,1.7955912351608276,1,2335,,
4.155649367021397e-05,1.8104357719421387,1,2336,,
4.155649367021397e-05,1.819020390510559,1,2337,,
4.155649367021397e-05,2.1861777305603027,1,2338,,
4.155649367021397e-05,1.8324722051620483,1,2339,,
4.155649367021397e-05,2.404015064239502,1,2340,,
4.155649367021397e-05,3.0657989978790283,1,2341,,
4.155649367021397e-05,1.6007739305496216,1,2342,,
4.155649367021397e-05,2.4179561138153076,1,2343,,
4.155649367021397e-05,1.9232622385025024,1,2344,,
4.155649367021397e-05,1.88051438331604,1,2345,,
4.155649367021397e-05,2.6017565727233887,1,2346,,
4.155649367021397e-05,1.4289675951004028,1,2347,,
4.155649367021397e-05,2.592933177947998,1,2348,,
4.155649367021397e-05,2.513258218765259,1,2349,,
4.155649367021397e-05,1.6790319681167603,1,2350,,
4.155649367021397e-05,2.016223192214966,1,2351,,
4.155649367021397e-05,1.9446038007736206,1,2352,,
4.155649367021397e-05,1.6170425415039062,1,2353,,
4.155649367021397e-05,2.4606218338012695,1,2354,,
4.155649367021397e-05,1.8242400884628296,1,2355,,
4.155649367021397e-05,1.888818621635437,1,2356,,
4.155649367021397e-05,1.6670758724212646,1,2357,,
4.155649367021397e-05,2.0364797115325928,1,2358,,
4.155649367021397e-05,1.688571572303772,1,2359,,
4.155649367021397e-05,2.0249345302581787,1,2360,,
4.155649367021397e-05,1.9853308200836182,1,2361,,
4.155649367021397e-05,1.9914385080337524,1,2362,,
4.155649367021397e-05,1.9424898624420166,1,2363,,
4.155649367021397e-05,1.8951891660690308,1,2364,,
4.155649367021397e-05,2.0683212280273438,1,2365,,
4.155649367021397e-05,1.5919488668441772,1,2366,,
4.155649367021397e-05,2.4965548515319824,1,2367,,
4.155649367021397e-05,1.9230854511260986,1,2368,,
4.155649367021397e-05,1.901573896408081,1,2369,,
4.155649367021397e-05,2.418588399887085,1,2370,,
4.155649367021397e-05,2.135737180709839,1,2371,,
4.155649367021397e-05,1.4870049953460693,1,2372,,
4.155649367021397e-05,2.486664056777954,1,2373,,
4.155649367021397e-05,2.1537868976593018,1,2374,,
4.155649367021397e-05,2.0554988384246826,1,2375,,
4.155649367021397e-05,1.9973502159118652,1,2376,,
4.155649367021397e-05,1.6386208534240723,1,2377,,
4.155649367021397e-05,1.9811031818389893,1,2378,,
4.155649367021397e-05,2.608809471130371,1,2379,,
4.155649367021397e-05,1.8171501159667969,1,2380,,
4.155649367021397e-05,1.9480544328689575,1,2381,,
4.155649367021397e-05,1.8483011722564697,1,2382,,
4.155649367021397e-05,1.712868332862854,1,2383,,
4.155649367021397e-05,2.3006906509399414,1,2384,,
4.155649367021397e-05,2.180311441421509,1,2385,,
4.155649367021397e-05,2.165426731109619,1,2386,,
4.155649367021397e-05,1.939968228340149,1,2387,,
4.155649367021397e-05,1.4815036058425903,1,2388,,
4.155649367021397e-05,1.8562933206558228,1,2389,,
4.155649367021397e-05,1.8206231594085693,1,2390,,
4.155649367021397e-05,1.613006830215454,1,2391,,
4.155649367021397e-05,1.5965813398361206,1,2392,,
4.155649367021397e-05,1.7384459972381592,1,2393,,
4.155649367021397e-05,2.199817419052124,1,2394,,
4.155649367021397e-05,1.6467382907867432,1,2395,,
4.155649367021397e-05,1.922088623046875,1,2396,,
4.155649367021397e-05,1.851959228515625,1,2397,,
4.155649367021397e-05,2.501598358154297,1,2398,,
4.155649367021397e-05,1.4409972429275513,1,2399,,
4.155649367021397e-05,1.951446533203125,1,2400,,
4.155649367021397e-05,2.009241819381714,1,2401,,
4.155649367021397e-05,2.333791732788086,1,2402,,
4.155649367021397e-05,1.9145973920822144,1,2403,,
4.155649367021397e-05,1.6897170543670654,1,2404,,
4.155649367021397e-05,2.1163077354431152,1,2405,,
4.155649367021397e-05,1.7370492219924927,1,2406,,
4.155649367021397e-05,2.056633472442627,1,2407,,
4.155649367021397e-05,2.004234790802002,1,2408,,
4.155649367021397e-05,1.7458367347717285,1,2409,,
4.155649367021397e-05,2.652144193649292,1,2410,,
4.155649367021397e-05,1.708967685699463,1,2411,,
4.155649367021397e-05,1.7000057697296143,1,2412,,
4.155649367021397e-05,1.8708604574203491,1,2413,,
4.155649367021397e-05,1.366146206855774,1,2414,,
4.155649367021397e-05,1.7446110248565674,1,2415,,
4.155649367021397e-05,1.476858377456665,1,2416,,
4.155649367021397e-05,1.7118700742721558,1,2417,,
4.155649367021397e-05,2.313369035720825,1,2418,,
4.155649367021397e-05,1.7734285593032837,1,2419,,
4.155649367021397e-05,1.9867722988128662,1,2420,,
4.155649367021397e-05,1.830772042274475,1,2421,,
4.155649367021397e-05,2.3925769329071045,1,2422,,
4.155649367021397e-05,2.336634397506714,1,2423,,
4.155649367021397e-05,2.1786575317382812,1,2424,,
4.155649367021397e-05,1.780471920967102,1,2425,,
4.155649367021397e-05,1.8306227922439575,1,2426,,
4.155649367021397e-05,1.5305112600326538,1,2427,,
4.155649367021397e-05,1.9620541334152222,1,2428,,
4.155649367021397e-05,1.6041381359100342,1,2429,,
4.155649367021397e-05,1.6886509656906128,1,2430,,
4.155649367021397e-05,1.4246822595596313,1,2431,,
4.155649367021397e-05,2.3487939834594727,1,2432,,
4.155649367021397e-05,1.7973172664642334,1,2433,,
4.155649367021397e-05,1.6498544216156006,1,2434,,
4.155649367021397e-05,1.628145694732666,1,2435,,
4.155649367021397e-05,2.1358439922332764,1,2436,,
4.155649367021397e-05,1.763828992843628,1,2437,,
4.155649367021397e-05,1.9752978086471558,1,2438,,
4.155649367021397e-05,1.6288917064666748,1,2439,,
4.155649367021397e-05,1.691418170928955,1,2440,,
4.155649367021397e-05,1.9507719278335571,1,2441,,
4.155649367021397e-05,1.924902319908142,1,2442,,
4.155649367021397e-05,1.728564739227295,1,2443,,
4.155649367021397e-05,1.9114803075790405,1,2444,,
4.155649367021397e-05,1.6261184215545654,1,2445,,
4.155649367021397e-05,1.626204490661621,1,2446,,
4.155649367021397e-05,1.3443163633346558,1,2447,,
4.155649367021397e-05,1.5888735055923462,1,2448,,
4.155649367021397e-05,1.550411343574524,1,2449,,
4.155649367021397e-05,1.4714218378067017,1,2450,,
4.155649367021397e-05,2.1647098064422607,1,2451,,
4.155649367021397e-05,1.6419777870178223,1,2452,,
4.155649367021397e-05,2.054940700531006,1,2453,,
4.155649367021397e-05,1.7458089590072632,1,2454,,
4.155649367021397e-05,2.0178725719451904,1,2455,,
4.155649367021397e-05,1.3881586790084839,1,2456,,
4.155649367021397e-05,1.5452996492385864,1,2457,,
4.155649367021397e-05,1.4651110172271729,1,2458,,
4.155649367021397e-05,1.7347854375839233,1,2459,,
4.155649367021397e-05,1.5797169208526611,1,2460,,
4.155649367021397e-05,1.4283517599105835,1,2461,,
4.155649367021397e-05,1.770681381225586,1,2462,,
4.155649367021397e-05,1.8501442670822144,1,2463,,
4.155649367021397e-05,1.7206863164901733,1,2464,,
4.155649367021397e-05,1.3019788265228271,1,2465,,
4.155649367021397e-05,1.342932105064392,1,2466,,
4.155649367021397e-05,1.6401933431625366,1,2467,,
4.155649367021397e-05,1.9594645500183105,1,2468,,
4.155649367021397e-05,1.65259850025177,1,2469,,
4.155649367021397e-05,1.7198292016983032,1,2470,,
4.155649367021397e-05,2.218252420425415,1,2471,,
4.155649367021397e-05,1.7240865230560303,1,2472,,
4.155649367021397e-05,1.803726315498352,1,2473,,
4.155649367021397e-05,1.6637300252914429,1,2474,,
4.155649367021397e-05,1.6236083507537842,1,2475,,
4.155649367021397e-05,1.6796352863311768,1,2476,,
4.155649367021397e-05,1.8738677501678467,1,2477,,
4.155649367021397e-05,1.7584960460662842,1,2478,,
4.155649367021397e-05,1.6576420068740845,1,2479,,
4.155649367021397e-05,1.6738656759262085,1,2480,,
4.155649367021397e-05,2.4140255451202393,1,2481,,
4.155649367021397e-05,1.5639926195144653,1,2482,,
4.155649367021397e-05,1.4847891330718994,1,2483,,
4.155649367021397e-05,2.398143768310547,1,2484,,
4.155649367021397e-05,1.6850793361663818,1,2485,,
4.155649367021397e-05,1.804293155670166,1,2486,,
4.155649367021397e-05,2.2134828567504883,1,2487,,
4.155649367021397e-05,1.8357080221176147,1,2488,,
4.155649367021397e-05,1.5023388862609863,1,2489,,
4.155649367021397e-05,1.4858585596084595,1,2490,,
