lr,loss_train,step,epoch,loss_val_nll,loss_val_mse
0.000883022672496736,1.265604019165039,6957,59,,
0.000883022672496736,1.0155503749847412,6958,59,,
0.000883022672496736,1.177198886871338,6959,59,,
0.000883022672496736,3.716276168823242,6960,59,,
0.000883022672496736,1.3012645244598389,6961,59,,
0.000883022672496736,1.403644323348999,6962,59,,
0.000883022672496736,1.3138654232025146,6963,59,,
0.000883022672496736,1.2943494319915771,6964,59,,
0.000883022672496736,1.1441739797592163,6965,59,,
0.000883022672496736,1.1757251024246216,6966,59,,
0.000883022672496736,1.2938743829727173,6967,59,,
0.000883022672496736,1.3257910013198853,6968,59,,
0.000883022672496736,1.2045046091079712,6969,59,,
0.000883022672496736,1.2541245222091675,6970,59,,
0.000883022672496736,1.052191138267517,6971,59,,
0.000883022672496736,2.4359700679779053,6972,59,,
0.000883022672496736,1.288474202156067,6973,59,,
0.000883022672496736,1.1791186332702637,6974,59,,
0.000883022672496736,1.1168572902679443,6975,59,,
0.000883022672496736,1.164814829826355,6976,59,,
0.000883022672496736,1.163152813911438,6977,59,,
0.000883022672496736,1.1437629461288452,6978,59,,
0.000883022672496736,1.4537453651428223,6979,59,,
0.000883022672496736,1.1340121030807495,6980,59,,
0.000883022672496736,1.1379061937332153,6981,59,,
0.000883022672496736,1.087062954902649,6982,59,,
0.000883022672496736,1.2706677913665771,6983,59,,
0.000883022672496736,1.2187827825546265,6984,59,,
0.000883022672496736,1.0814759731292725,6985,59,,
0.000883022672496736,1.5198324918746948,6986,59,,
0.000883022672496736,1.1350764036178589,6987,59,,
0.000883022672496736,1.3786324262619019,6988,59,,
0.000883022672496736,1.278137445449829,6989,59,,
0.000883022672496736,1.395726203918457,6990,59,,
0.000883022672496736,1.3389889001846313,6991,59,,
0.000883022672496736,1.3317004442214966,6992,59,,
0.000883022672496736,1.310650110244751,6993,59,,
0.000883022672496736,1.4402644634246826,6994,59,,
0.000883022672496736,1.3141309022903442,6995,59,,
0.000883022672496736,1.3674342632293701,6996,59,,
0.000883022672496736,1.191972255706787,6997,59,,
0.000883022672496736,1.079097867012024,6998,59,,
0.000883022672496736,1.1237151622772217,6999,59,,
0.000883022672496736,1.0614758729934692,7000,59,,
0.000883022672496736,1.048211932182312,7001,59,,
0.000883022672496736,1.3673243522644043,7002,59,,
0.000883022672496736,1.288821816444397,7003,59,,
0.000883022672496736,1.2127360105514526,7004,59,,
0.000883022672496736,1.0566943883895874,7005,59,,
0.000883022672496736,1.641776442527771,7006,59,,
0.000883022672496736,1.3708796501159668,7007,59,,
0.000883022672496736,1.195148229598999,7008,59,,
0.000883022672496736,1.252111792564392,7009,59,,
0.000883022672496736,1.0551574230194092,7010,59,,
0.000883022672496736,1.3202160596847534,7011,59,,
0.000883022672496736,1.0488280057907104,7012,59,,
0.000883022672496736,1.3031439781188965,7013,59,,
0.000883022672496736,1.1640547513961792,7014,59,,
0.000883022672496736,1.3012385368347168,7015,59,,
0.000883022672496736,1.2124509811401367,7016,59,,
0.000883022672496736,1.1661994457244873,7017,59,,
0.000883022672496736,1.252343773841858,7018,59,,
0.000883022672496736,1.2841839790344238,7019,59,,
,,7019,59,1.2109715938568115,2.99601411819458
0.0008773552835918963,1.2056368589401245,7020,60,,
0.0008773552835918963,1.1376597881317139,7021,60,,
0.0008773552835918963,1.1203840970993042,7022,60,,
0.0008773552835918963,1.189811110496521,7023,60,,
0.0008773552835918963,1.3015743494033813,7024,60,,
0.0008773552835918963,1.2075811624526978,7025,60,,
0.0008773552835918963,1.3416943550109863,7026,60,,
0.0008773552835918963,1.3436468839645386,7027,60,,
0.0008773552835918963,3.6904940605163574,7028,60,,
0.0008773552835918963,1.2187492847442627,7029,60,,
0.0008773552835918963,1.2322980165481567,7030,60,,
0.0008773552835918963,1.367085576057434,7031,60,,
0.0008773552835918963,1.338828206062317,7032,60,,
0.0008773552835918963,1.1444027423858643,7033,60,,
0.0008773552835918963,1.2781904935836792,7034,60,,
0.0008773552835918963,2.420164108276367,7035,60,,
0.0008773552835918963,1.5344696044921875,7036,60,,
0.0008773552835918963,1.215417504310608,7037,60,,
0.0008773552835918963,1.3246465921401978,7038,60,,
0.0008773552835918963,1.1622120141983032,7039,60,,
0.0008773552835918963,1.1142263412475586,7040,60,,
0.0008773552835918963,1.2064138650894165,7041,60,,
0.0008773552835918963,1.1708191633224487,7042,60,,
0.0008773552835918963,1.1236522197723389,7043,60,,
0.0008773552835918963,1.2545188665390015,7044,60,,
0.0008773552835918963,1.2955315113067627,7045,60,,
0.0008773552835918963,1.2683978080749512,7046,60,,
0.0008773552835918963,1.1460412740707397,7047,60,,
0.0008773552835918963,1.0524022579193115,7048,60,,
0.0008773552835918963,1.3104567527770996,7049,60,,
0.0008773552835918963,1.3148136138916016,7050,60,,
0.0008773552835918963,1.263365387916565,7051,60,,
0.0008773552835918963,1.1465452909469604,7052,60,,
0.0008773552835918963,1.0289582014083862,7053,60,,
0.0008773552835918963,1.357175588607788,7054,60,,
0.0008773552835918963,1.1754552125930786,7055,60,,
0.0008773552835918963,1.0848567485809326,7056,60,,
0.0008773552835918963,1.1892008781433105,7057,60,,
0.0008773552835918963,1.2442338466644287,7058,60,,
0.0008773552835918963,1.174617886543274,7059,60,,
0.0008773552835918963,1.0949686765670776,7060,60,,
0.0008773552835918963,1.1047025918960571,7061,60,,
0.0008773552835918963,1.1606978178024292,7062,60,,
0.0008773552835918963,1.189897060394287,7063,60,,
0.0008773552835918963,1.02536141872406,7064,60,,
0.0008773552835918963,1.226974368095398,7065,60,,
0.0008773552835918963,1.2033329010009766,7066,60,,
0.0008773552835918963,1.0605638027191162,7067,60,,
0.0008773552835918963,1.2057793140411377,7068,60,,
0.0008773552835918963,1.2393354177474976,7069,60,,
0.0008773552835918963,1.0771397352218628,7070,60,,
0.0008773552835918963,1.2316018342971802,7071,60,,
0.0008773552835918963,1.161561131477356,7072,60,,
0.0008773552835918963,1.1825366020202637,7073,60,,
0.0008773552835918963,1.0337218046188354,7074,60,,
0.0008773552835918963,1.1719281673431396,7075,60,,
0.0008773552835918963,1.2133382558822632,7076,60,,
0.0008773552835918963,1.1243672370910645,7077,60,,
0.0008773552835918963,1.1319758892059326,7078,60,,
0.0008773552835918963,1.3509979248046875,7079,60,,
0.0008773552835918963,1.182421088218689,7080,60,,
0.0008773552835918963,1.2753883600234985,7081,60,,
0.0008773552835918963,1.2468246221542358,7082,60,,
0.0008773552835918963,1.1949013471603394,7083,60,,
0.0008773552835918963,1.4381600618362427,7084,60,,
0.0008773552835918963,1.1065990924835205,7085,60,,
0.0008773552835918963,1.371154546737671,7086,60,,
0.0008773552835918963,1.2185412645339966,7087,60,,
0.0008773552835918963,1.1132829189300537,7088,60,,
0.0008773552835918963,1.1516848802566528,7089,60,,
0.0008773552835918963,1.0327588319778442,7090,60,,
0.0008773552835918963,1.1163365840911865,7091,60,,
0.0008773552835918963,1.2326486110687256,7092,60,,
0.0008773552835918963,1.3022874593734741,7093,60,,
0.0008773552835918963,1.2436140775680542,7094,60,,
0.0008773552835918963,1.0761191844940186,7095,60,,
0.0008773552835918963,1.2090100049972534,7096,60,,
0.0008773552835918963,1.3755309581756592,7097,60,,
0.0008773552835918963,1.230502963066101,7098,60,,
0.0008773552835918963,1.266180396080017,7099,60,,
0.0008773552835918963,1.0839630365371704,7100,60,,
0.0008773552835918963,1.1159473657608032,7101,60,,
0.0008773552835918963,1.0010101795196533,7102,60,,
0.0008773552835918963,1.3283941745758057,7103,60,,
0.0008773552835918963,1.1116150617599487,7104,60,,
0.0008773552835918963,1.245519995689392,7105,60,,
0.0008773552835918963,1.1705595254898071,7106,60,,
0.0008773552835918963,1.042589545249939,7107,60,,
0.0008773552835918963,1.190239429473877,7108,60,,
0.0008773552835918963,1.3527798652648926,7109,60,,
0.0008773552835918963,1.1306153535842896,7110,60,,
0.0008773552835918963,1.3420637845993042,7111,60,,
0.0008773552835918963,1.2622321844100952,7112,60,,
0.0008773552835918963,1.1866827011108398,7113,60,,
0.0008773552835918963,1.2550777196884155,7114,60,,
0.0008773552835918963,1.1080293655395508,7115,60,,
0.0008773552835918963,1.2374119758605957,7116,60,,
0.0008773552835918963,0.834277331829071,7117,60,,
0.0008773552835918963,1.3285735845565796,7118,60,,
0.0008773552835918963,1.0716114044189453,7119,60,,
0.0008773552835918963,1.2873785495758057,7120,60,,
0.0008773552835918963,1.1425855159759521,7121,60,,
0.0008773552835918963,1.302418828010559,7122,60,,
0.0008773552835918963,1.2235383987426758,7123,60,,
0.0008773552835918963,1.1054880619049072,7124,60,,
0.0008773552835918963,1.0502909421920776,7125,60,,
0.0008773552835918963,1.3307080268859863,7126,60,,
0.0008773552835918963,1.3295629024505615,7127,60,,
,,7127,60,1.2641034126281738,3.5043811798095703
0.0008715729345567524,1.2293068170547485,7128,61,,
0.0008715729345567524,1.3673052787780762,7129,61,,
0.0008715729345567524,1.1742212772369385,7130,61,,
0.0008715729345567524,1.4965671300888062,7131,61,,
0.0008715729345567524,1.1881206035614014,7132,61,,
0.0008715729345567524,1.0745631456375122,7133,61,,
0.0008715729345567524,1.2399104833602905,7134,61,,
0.0008715729345567524,1.4920294284820557,7135,61,,
0.0008715729345567524,1.1125379800796509,7136,61,,
0.0008715729345567524,1.2202646732330322,7137,61,,
0.0008715729345567524,1.423354983329773,7138,61,,
0.0008715729345567524,1.0521737337112427,7139,61,,
0.0008715729345567524,1.3631563186645508,7140,61,,
0.0008715729345567524,1.1221708059310913,7141,61,,
0.0008715729345567524,0.9961865544319153,7142,61,,
0.0008715729345567524,1.128809928894043,7143,61,,
0.0008715729345567524,1.1096776723861694,7144,61,,
0.0008715729345567524,1.100372552871704,7145,61,,
0.0008715729345567524,1.3208355903625488,7146,61,,
0.0008715729345567524,0.9816794991493225,7147,61,,
0.0008715729345567524,0.9957729578018188,7148,61,,
0.0008715729345567524,1.1508057117462158,7149,61,,
0.0008715729345567524,1.2050590515136719,7150,61,,
0.0008715729345567524,1.0141319036483765,7151,61,,
0.0008715729345567524,1.1067856550216675,7152,61,,
0.0008715729345567524,1.283204436302185,7153,61,,
0.0008715729345567524,2.379028797149658,7154,61,,
0.0008715729345567524,1.1392803192138672,7155,61,,
0.0008715729345567524,1.1985245943069458,7156,61,,
0.0008715729345567524,1.1250587701797485,7157,61,,
0.0008715729345567524,0.9873794913291931,7158,61,,
0.0008715729345567524,1.1212071180343628,7159,61,,
0.0008715729345567524,1.0964473485946655,7160,61,,
0.0008715729345567524,1.2494200468063354,7161,61,,
0.0008715729345567524,3.8065080642700195,7162,61,,
0.0008715729345567524,1.1913220882415771,7163,61,,
0.0008715729345567524,1.0389174222946167,7164,61,,
0.0008715729345567524,0.9859820604324341,7165,61,,
0.0008715729345567524,1.2640879154205322,7166,61,,
0.0008715729345567524,1.2636686563491821,7167,61,,
0.0008715729345567524,1.259108543395996,7168,61,,
0.0008715729345567524,1.1710928678512573,7169,61,,
0.0008715729345567524,2.8475589752197266,7170,61,,
0.0008715729345567524,1.3791745901107788,7171,61,,
0.0008715729345567524,1.0720373392105103,7172,61,,
0.0008715729345567524,1.1209897994995117,7173,61,,
0.0008715729345567524,1.3762866258621216,7174,61,,
0.0008715729345567524,1.2470616102218628,7175,61,,
0.0008715729345567524,1.1109228134155273,7176,61,,
0.0008715729345567524,1.3419718742370605,7177,61,,
0.0008715729345567524,1.0422416925430298,7178,61,,
0.0008715729345567524,1.2070560455322266,7179,61,,
0.0008715729345567524,1.4785906076431274,7180,61,,
0.0008715729345567524,1.2214170694351196,7181,61,,
0.0008715729345567524,1.1789366006851196,7182,61,,
0.0008715729345567524,1.1193993091583252,7183,61,,
0.0008715729345567524,1.0859453678131104,7184,61,,
0.0008715729345567524,1.1697998046875,7185,61,,
0.0008715729345567524,1.3414534330368042,7186,61,,
0.0008715729345567524,1.1078107357025146,7187,61,,
0.0008715729345567524,1.1478075981140137,7188,61,,
0.0008715729345567524,1.0958846807479858,7189,61,,
0.0008715729345567524,1.3140435218811035,7190,61,,
0.0008715729345567524,1.4058585166931152,7191,61,,
0.0008715729345567524,1.0292645692825317,7192,61,,
0.0008715729345567524,1.085951805114746,7193,61,,
0.0008715729345567524,1.1858614683151245,7194,61,,
0.0008715729345567524,1.240557312965393,7195,61,,
0.0008715729345567524,1.1161125898361206,7196,61,,
0.0008715729345567524,1.1705743074417114,7197,61,,
0.0008715729345567524,3.5131113529205322,7198,61,,
0.0008715729345567524,1.1649576425552368,7199,61,,
0.0008715729345567524,1.3278632164001465,7200,61,,
0.0008715729345567524,1.0837525129318237,7201,61,,
0.0008715729345567524,1.2558486461639404,7202,61,,
0.0008715729345567524,1.1267049312591553,7203,61,,
0.0008715729345567524,1.1989530324935913,7204,61,,
0.0008715729345567524,0.9203735589981079,7205,61,,
0.0008715729345567524,1.294270634651184,7206,61,,
0.0008715729345567524,1.1463565826416016,7207,61,,
0.0008715729345567524,1.2871755361557007,7208,61,,
0.0008715729345567524,1.0564281940460205,7209,61,,
0.0008715729345567524,1.3047764301300049,7210,61,,
0.0008715729345567524,1.3938865661621094,7211,61,,
0.0008715729345567524,1.2166619300842285,7212,61,,
0.0008715729345567524,1.0025522708892822,7213,61,,
0.0008715729345567524,1.0749531984329224,7214,61,,
0.0008715729345567524,1.0296385288238525,7215,61,,
0.0008715729345567524,1.1618831157684326,7216,61,,
0.0008715729345567524,1.1574413776397705,7217,61,,
0.0008715729345567524,1.0389955043792725,7218,61,,
0.0008715729345567524,1.0666491985321045,7219,61,,
0.0008715729345567524,1.1071040630340576,7220,61,,
0.0008715729345567524,1.1818993091583252,7221,61,,
0.0008715729345567524,1.233479619026184,7222,61,,
0.0008715729345567524,1.2257189750671387,7223,61,,
0.0008715729345567524,1.1836419105529785,7224,61,,
0.0008715729345567524,1.1039223670959473,7225,61,,
0.0008715729345567524,1.191031813621521,7226,61,,
0.0008715729345567524,1.334865689277649,7227,61,,
0.0008715729345567524,1.089666724205017,7228,61,,
0.0008715729345567524,1.2198714017868042,7229,61,,
0.0008715729345567524,1.2488434314727783,7230,61,,
0.0008715729345567524,1.0236800909042358,7231,61,,
0.0008715729345567524,1.1440297365188599,7232,61,,
0.0008715729345567524,0.9752124547958374,7233,61,,
0.0008715729345567524,1.3184878826141357,7234,61,,
0.0008715729345567524,1.1914423704147339,7235,61,,
,,7235,61,1.184617280960083,2.9193761348724365
0.0008656773716211319,1.0160597562789917,7236,62,,
0.0008656773716211319,3.3608028888702393,7237,62,,
0.0008656773716211319,1.3751996755599976,7238,62,,
0.0008656773716211319,0.9445957541465759,7239,62,,
0.0008656773716211319,1.0156995058059692,7240,62,,
0.0008656773716211319,1.0854754447937012,7241,62,,
0.0008656773716211319,1.1257593631744385,7242,62,,
0.0008656773716211319,1.1878550052642822,7243,62,,
0.0008656773716211319,1.2628623247146606,7244,62,,
0.0008656773716211319,1.0917623043060303,7245,62,,
0.0008656773716211319,1.123334527015686,7246,62,,
0.0008656773716211319,1.0846198797225952,7247,62,,
0.0008656773716211319,1.006245493888855,7248,62,,
0.0008656773716211319,1.1491570472717285,7249,62,,
0.0008656773716211319,1.1990889310836792,7250,62,,
0.0008656773716211319,3.4885857105255127,7251,62,,
0.0008656773716211319,1.228301763534546,7252,62,,
0.0008656773716211319,1.086187720298767,7253,62,,
0.0008656773716211319,1.2503877878189087,7254,62,,
0.0008656773716211319,1.1225656270980835,7255,62,,
0.0008656773716211319,1.141510009765625,7256,62,,
0.0008656773716211319,1.0875568389892578,7257,62,,
0.0008656773716211319,1.1729235649108887,7258,62,,
0.0008656773716211319,1.1569795608520508,7259,62,,
0.0008656773716211319,1.2831284999847412,7260,62,,
0.0008656773716211319,1.0737276077270508,7261,62,,
0.0008656773716211319,1.1168627738952637,7262,62,,
0.0008656773716211319,1.0199310779571533,7263,62,,
0.0008656773716211319,1.2816473245620728,7264,62,,
0.0008656773716211319,1.2354193925857544,7265,62,,
0.0008656773716211319,1.1679067611694336,7266,62,,
0.0008656773716211319,1.1914646625518799,7267,62,,
0.0008656773716211319,1.2326911687850952,7268,62,,
0.0008656773716211319,1.1337089538574219,7269,62,,
0.0008656773716211319,0.9574308395385742,7270,62,,
0.0008656773716211319,1.053043007850647,7271,62,,
0.0008656773716211319,1.1033470630645752,7272,62,,
0.0008656773716211319,1.1993083953857422,7273,62,,
0.0008656773716211319,1.3716970682144165,7274,62,,
0.0008656773716211319,1.317457675933838,7275,62,,
0.0008656773716211319,3.461613893508911,7276,62,,
0.0008656773716211319,1.374213695526123,7277,62,,
0.0008656773716211319,1.0049915313720703,7278,62,,
0.0008656773716211319,1.126147985458374,7279,62,,
0.0008656773716211319,1.2603342533111572,7280,62,,
0.0008656773716211319,1.19929838180542,7281,62,,
0.0008656773716211319,0.9743869304656982,7282,62,,
0.0008656773716211319,1.2283868789672852,7283,62,,
0.0008656773716211319,1.020005702972412,7284,62,,
0.0008656773716211319,1.274511694908142,7285,62,,
0.0008656773716211319,1.092581868171692,7286,62,,
0.0008656773716211319,0.9280704855918884,7287,62,,
0.0008656773716211319,2.3296024799346924,7288,62,,
0.0008656773716211319,1.2663679122924805,7289,62,,
0.0008656773716211319,1.229257583618164,7290,62,,
0.0008656773716211319,1.1849491596221924,7291,62,,
0.0008656773716211319,1.1226023435592651,7292,62,,
0.0008656773716211319,1.2019551992416382,7293,62,,
0.0008656773716211319,1.1557775735855103,7294,62,,
0.0008656773716211319,1.2638702392578125,7295,62,,
0.0008656773716211319,1.2323778867721558,7296,62,,
0.0008656773716211319,1.3149535655975342,7297,62,,
0.0008656773716211319,1.0152627229690552,7298,62,,
0.0008656773716211319,1.1215063333511353,7299,62,,
0.0008656773716211319,0.895176112651825,7300,62,,
0.0008656773716211319,1.0872201919555664,7301,62,,
0.0008656773716211319,1.3089218139648438,7302,62,,
0.0008656773716211319,1.184984803199768,7303,62,,
0.0008656773716211319,1.1190202236175537,7304,62,,
0.0008656773716211319,1.1464143991470337,7305,62,,
0.0008656773716211319,1.117831826210022,7306,62,,
0.0008656773716211319,1.125861406326294,7307,62,,
0.0008656773716211319,0.8669525384902954,7308,62,,
0.0008656773716211319,1.0983586311340332,7309,62,,
0.0008656773716211319,1.1498008966445923,7310,62,,
0.0008656773716211319,0.8599055409431458,7311,62,,
0.0008656773716211319,1.1303833723068237,7312,62,,
0.0008656773716211319,1.1941651105880737,7313,62,,
0.0008656773716211319,1.324182152748108,7314,62,,
0.0008656773716211319,1.0138126611709595,7315,62,,
0.0008656773716211319,1.2993183135986328,7316,62,,
0.0008656773716211319,1.2836565971374512,7317,62,,
0.0008656773716211319,1.240099310874939,7318,62,,
0.0008656773716211319,1.1331565380096436,7319,62,,
0.0008656773716211319,1.0129601955413818,7320,62,,
0.0008656773716211319,1.0978624820709229,7321,62,,
0.0008656773716211319,1.1982409954071045,7322,62,,
0.0008656773716211319,1.1784707307815552,7323,62,,
0.0008656773716211319,1.1779600381851196,7324,62,,
0.0008656773716211319,1.0434210300445557,7325,62,,
0.0008656773716211319,1.1249170303344727,7326,62,,
0.0008656773716211319,1.056122064590454,7327,62,,
0.0008656773716211319,1.2836477756500244,7328,62,,
0.0008656773716211319,1.284169316291809,7329,62,,
0.0008656773716211319,1.161264419555664,7330,62,,
0.0008656773716211319,1.0799386501312256,7331,62,,
0.0008656773716211319,1.2024644613265991,7332,62,,
0.0008656773716211319,1.074262261390686,7333,62,,
0.0008656773716211319,1.022692084312439,7334,62,,
0.0008656773716211319,1.3126795291900635,7335,62,,
0.0008656773716211319,0.9651826024055481,7336,62,,
0.0008656773716211319,1.1612614393234253,7337,62,,
0.0008656773716211319,0.933436930179596,7338,62,,
0.0008656773716211319,0.9841203093528748,7339,62,,
0.0008656773716211319,0.9516137838363647,7340,62,,
0.0008656773716211319,1.1822584867477417,7341,62,,
0.0008656773716211319,1.0972822904586792,7342,62,,
0.0008656773716211319,1.2241078615188599,7343,62,,
,,7343,62,1.2336065769195557,4.325616836547852
0.0008596704574301839,0.9842130541801453,7344,63,,
0.0008596704574301839,1.3053346872329712,7345,63,,
0.0008596704574301839,2.363398790359497,7346,63,,
0.0008596704574301839,1.2939252853393555,7347,63,,
0.0008596704574301839,1.328755497932434,7348,63,,
0.0008596704574301839,1.5966564416885376,7349,63,,
0.0008596704574301839,1.272875189781189,7350,63,,
0.0008596704574301839,1.1942802667617798,7351,63,,
0.0008596704574301839,1.107846736907959,7352,63,,
0.0008596704574301839,1.3377691507339478,7353,63,,
0.0008596704574301839,1.2917022705078125,7354,63,,
0.0008596704574301839,1.2581127882003784,7355,63,,
0.0008596704574301839,1.3656710386276245,7356,63,,
0.0008596704574301839,1.2083284854888916,7357,63,,
0.0008596704574301839,1.251709222793579,7358,63,,
0.0008596704574301839,1.3512592315673828,7359,63,,
0.0008596704574301839,1.2113375663757324,7360,63,,
0.0008596704574301839,1.3368282318115234,7361,63,,
0.0008596704574301839,1.6167041063308716,7362,63,,
0.0008596704574301839,1.2464548349380493,7363,63,,
0.0008596704574301839,1.1556004285812378,7364,63,,
0.0008596704574301839,1.483293890953064,7365,63,,
0.0008596704574301839,1.0443918704986572,7366,63,,
0.0008596704574301839,1.238408088684082,7367,63,,
0.0008596704574301839,1.1725809574127197,7368,63,,
0.0008596704574301839,1.446533203125,7369,63,,
0.0008596704574301839,1.1623284816741943,7370,63,,
0.0008596704574301839,1.3125907182693481,7371,63,,
0.0008596704574301839,1.3799751996994019,7372,63,,
0.0008596704574301839,1.246091365814209,7373,63,,
0.0008596704574301839,1.202211618423462,7374,63,,
0.0008596704574301839,1.1337372064590454,7375,63,,
0.0008596704574301839,1.267118215560913,7376,63,,
0.0008596704574301839,0.715613603591919,7377,63,,
0.0008596704574301839,1.101091980934143,7378,63,,
0.0008596704574301839,1.1508175134658813,7379,63,,
0.0008596704574301839,1.032779335975647,7380,63,,
0.0008596704574301839,3.488074541091919,7381,63,,
0.0008596704574301839,1.1522642374038696,7382,63,,
0.0008596704574301839,1.2976940870285034,7383,63,,
0.0008596704574301839,1.2864359617233276,7384,63,,
0.0008596704574301839,1.1029473543167114,7385,63,,
0.0008596704574301839,1.1071594953536987,7386,63,,
0.0008596704574301839,3.371629238128662,7387,63,,
0.0008596704574301839,0.9957225918769836,7388,63,,
0.0008596704574301839,1.0075466632843018,7389,63,,
0.0008596704574301839,0.9524977803230286,7390,63,,
0.0008596704574301839,0.9353039860725403,7391,63,,
0.0008596704574301839,1.2621370553970337,7392,63,,
0.0008596704574301839,1.2715466022491455,7393,63,,
0.0008596704574301839,0.9524335861206055,7394,63,,
0.0008596704574301839,1.2001538276672363,7395,63,,
0.0008596704574301839,1.0127949714660645,7396,63,,
0.0008596704574301839,1.127559781074524,7397,63,,
0.0008596704574301839,1.1725881099700928,7398,63,,
0.0008596704574301839,1.1257579326629639,7399,63,,
0.0008596704574301839,0.8869484663009644,7400,63,,
0.0008596704574301839,1.4813588857650757,7401,63,,
0.0008596704574301839,1.1869767904281616,7402,63,,
0.0008596704574301839,1.1662371158599854,7403,63,,
0.0008596704574301839,2.4903430938720703,7404,63,,
0.0008596704574301839,1.093045949935913,7405,63,,
0.0008596704574301839,3.2190515995025635,7406,63,,
0.0008596704574301839,1.0461910963058472,7407,63,,
0.0008596704574301839,1.6355996131896973,7408,63,,
0.0008596704574301839,1.007958173751831,7409,63,,
0.0008596704574301839,1.0447032451629639,7410,63,,
0.0008596704574301839,1.1726129055023193,7411,63,,
0.0008596704574301839,1.0789804458618164,7412,63,,
0.0008596704574301839,1.0338295698165894,7413,63,,
0.0008596704574301839,1.119189977645874,7414,63,,
0.0008596704574301839,1.0271704196929932,7415,63,,
0.0008596704574301839,1.218398928642273,7416,63,,
0.0008596704574301839,0.9751822352409363,7417,63,,
0.0008596704574301839,1.044164776802063,7418,63,,
0.0008596704574301839,0.9193957448005676,7419,63,,
0.0008596704574301839,0.946431577205658,7420,63,,
0.0008596704574301839,1.0955877304077148,7421,63,,
0.0008596704574301839,1.1528164148330688,7422,63,,
0.0008596704574301839,1.1897996664047241,7423,63,,
0.0008596704574301839,0.9795171618461609,7424,63,,
0.0008596704574301839,1.021827220916748,7425,63,,
0.0008596704574301839,1.3225502967834473,7426,63,,
0.0008596704574301839,1.0987242460250854,7427,63,,
0.0008596704574301839,1.304958701133728,7428,63,,
0.0008596704574301839,0.8991988301277161,7429,63,,
0.0008596704574301839,1.2149029970169067,7430,63,,
0.0008596704574301839,1.0659533739089966,7431,63,,
0.0008596704574301839,1.0200936794281006,7432,63,,
0.0008596704574301839,1.1809200048446655,7433,63,,
0.0008596704574301839,1.1723908185958862,7434,63,,
0.0008596704574301839,0.9982849359512329,7435,63,,
0.0008596704574301839,1.1685664653778076,7436,63,,
0.0008596704574301839,1.244877815246582,7437,63,,
0.0008596704574301839,1.1612378358840942,7438,63,,
0.0008596704574301839,1.1486520767211914,7439,63,,
0.0008596704574301839,2.432689666748047,7440,63,,
0.0008596704574301839,0.977145791053772,7441,63,,
0.0008596704574301839,1.208234429359436,7442,63,,
0.0008596704574301839,1.2312653064727783,7443,63,,
0.0008596704574301839,0.9542425870895386,7444,63,,
0.0008596704574301839,1.2747750282287598,7445,63,,
0.0008596704574301839,0.901901364326477,7446,63,,
0.0008596704574301839,1.3256529569625854,7447,63,,
0.0008596704574301839,1.144507884979248,7448,63,,
0.0008596704574301839,1.2381752729415894,7449,63,,
0.0008596704574301839,1.2676547765731812,7450,63,,
0.0008596704574301839,1.5305306911468506,7451,63,,
,,7451,63,1.1632020473480225,3.2884018421173096
0.0008535539964213967,1.3069236278533936,7452,64,,
0.0008535539964213967,3.3305532932281494,7453,64,,
0.0008535539964213967,1.0492568016052246,7454,64,,
0.0008535539964213967,0.8906616568565369,7455,64,,
0.0008535539964213967,1.2758454084396362,7456,64,,
0.0008535539964213967,1.1963032484054565,7457,64,,
0.0008535539964213967,1.2849520444869995,7458,64,,
0.0008535539964213967,1.0003334283828735,7459,64,,
0.0008535539964213967,0.9929728507995605,7460,64,,
0.0008535539964213967,1.2172348499298096,7461,64,,
0.0008535539964213967,1.0370267629623413,7462,64,,
0.0008535539964213967,1.168978214263916,7463,64,,
0.0008535539964213967,1.034606695175171,7464,64,,
0.0008535539964213967,1.2087560892105103,7465,64,,
0.0008535539964213967,1.1881195306777954,7466,64,,
0.0008535539964213967,1.0793300867080688,7467,64,,
0.0008535539964213967,0.9975460171699524,7468,64,,
0.0008535539964213967,1.0191727876663208,7469,64,,
0.0008535539964213967,1.0862644910812378,7470,64,,
0.0008535539964213967,1.1644372940063477,7471,64,,
0.0008535539964213967,1.2106335163116455,7472,64,,
0.0008535539964213967,0.9587883949279785,7473,64,,
0.0008535539964213967,1.0197324752807617,7474,64,,
0.0008535539964213967,1.1270456314086914,7475,64,,
0.0008535539964213967,1.2237625122070312,7476,64,,
0.0008535539964213967,1.2356573343276978,7477,64,,
0.0008535539964213967,1.1771531105041504,7478,64,,
0.0008535539964213967,1.1818351745605469,7479,64,,
0.0008535539964213967,1.144026756286621,7480,64,,
0.0008535539964213967,1.1996959447860718,7481,64,,
0.0008535539964213967,1.1763279438018799,7482,64,,
0.0008535539964213967,1.1489498615264893,7483,64,,
0.0008535539964213967,1.2109464406967163,7484,64,,
0.0008535539964213967,1.0170612335205078,7485,64,,
0.0008535539964213967,1.1603819131851196,7486,64,,
0.0008535539964213967,3.225548267364502,7487,64,,
0.0008535539964213967,1.1002501249313354,7488,64,,
0.0008535539964213967,1.2352368831634521,7489,64,,
0.0008535539964213967,1.1059315204620361,7490,64,,
0.0008535539964213967,1.2434170246124268,7491,64,,
0.0008535539964213967,1.4069033861160278,7492,64,,
0.0008535539964213967,1.0319637060165405,7493,64,,
0.0008535539964213967,1.283678650856018,7494,64,,
0.0008535539964213967,0.9883203506469727,7495,64,,
